path,filename,annotation_source
Images/0097_01.png,0097_01.png,silver
Images/0097_02.png,0097_02.png,gold
Images/0098_01.png,0098_01.png,silver
Images/0099_01.png,0099_01.png,silver
Images/0100_01.png,0100_01.png,silver
Images/0100_02.png,0100_02.png,silver
Images/0100_03.png,0100_03.png,silver
Images/0101_01.png,0101_01.png,silver
Images/0101_02.png,0101_02.png,gold
Images/0101_03.png,0101_03.png,silver
Images/0101_04.png,0101_04.png,silver
Images/0102_01.png,0102_01.png,silver
Images/0102_02.png,0102_02.png,silver
Images/0102_03.png,0102_03.png,gold
Images/0103_01.png,0103_01.png,silver
Images/0104_01.png,0104_01.png,silver
Images/0104_02.png,0104_02.png,silver
Images/0104_03.png,0104_03.png,silver
Images/0105_01.png,0105_01.png,gold
Images/0105_02.png,0105_02.png,silver
Images/0105_03.png,0105_03.png,gold
Images/0105_04.png,0105_04.png,silver
Images/0105_05.png,0105_05.png,silver
Images/0105_06.png,0105_06.png,gold
Images/0105_07.png,0105_07.png,silver
Images/0106_01.png,0106_01.png,silver
Images/0106_02.png,0106_02.png,silver
Images/0107_01.png,0107_01.png,silver
Images/0107_02.png,0107_02.png,silver
Images/0108_01.png,0108_01.png,silver
Images/0108_02.png,0108_02.png,silver
Images/0108_03.png,0108_03.png,silver
Images/0108_04.png,0108_04.png,silver
Images/0108_05.png,0108_05.png,silver
Images/0109_01.png,0109_01.png,silver
Images/0109_02.png,0109_02.png,silver
Images/0110_01.png,0110_01.png,silver
Images/0110_02.png,0110_02.png,silver
Images/0110_03.png,0110_03.png,silver
Images/0110_04.png,0110_04.png,silver
Images/0111_01.png,0111_01.png,silver
Images/0112_01.png,0112_01.png,silver
Images/0112_02.png,0112_02.png,silver
Images/0112_03.png,0112_03.png,silver
Images/0112_04.png,0112_04.png,silver
Images/0113_01.png,0113_01.png,gold
Images/0113_02.png,0113_02.png,gold
Images/0114_01.png,0114_01.png,silver
Images/0114_02.png,0114_02.png,silver
Images/0114_03.png,0114_03.png,silver
Images/0114_04.png,0114_04.png,silver
Images/0115_01.png,0115_01.png,silver
Images/0116_01.png,0116_01.png,silver
Images/0116_02.png,0116_02.png,silver
Images/0116_03.png,0116_03.png,gold
Images/0116_04.png,0116_04.png,silver
Images/0116_05.png,0116_05.png,gold
Images/0117_01.png,0117_01.png,gold
Images/0118_01.png,0118_01.png,silver
Images/0119_01.png,0119_01.png,silver
Images/0119_02.png,0119_02.png,gold
Images/0120_01.png,0120_01.png,silver
Images/0121_01.png,0121_01.png,silver
Images/0122_01.png,0122_01.png,silver
Images/0123_01.png,0123_01.png,silver
Images/0123_02.png,0123_02.png,silver
Images/0123_03.png,0123_03.png,gold
Images/0124_01.png,0124_01.png,silver
Images/0125_01.png,0125_01.png,silver
Images/0126_01.png,0126_01.png,silver
Images/0126_02.png,0126_02.png,gold
Images/0126_03.png,0126_03.png,silver
Images/0126_04.png,0126_04.png,silver
Images/0126_05.png,0126_05.png,gold
Images/0126_06.png,0126_06.png,silver
Images/0126_07.png,0126_07.png,silver
Images/0126_08.png,0126_08.png,silver
Images/0126_09.png,0126_09.png,silver
Images/0126_10.png,0126_10.png,gold
Images/0127_01.png,0127_01.png,silver
Images/0127_02.png,0127_02.png,silver
Images/0128_01.png,0128_01.png,silver
Images/0129_01.png,0129_01.png,silver
Images/0130_01.png,0130_01.png,gold
Images/0130_02.png,0130_02.png,silver
Images/0130_03.png,0130_03.png,silver
Images/0130_04.png,0130_04.png,silver
Images/0130_05.png,0130_05.png,silver
Images/0130_06.png,0130_06.png,silver
Images/0130_07.png,0130_07.png,silver
Images/0130_08.png,0130_08.png,silver
Images/0130_09.png,0130_09.png,silver
Images/0131_01.png,0131_01.png,silver
Images/0131_02.png,0131_02.png,silver
Images/0131_03.png,0131_03.png,silver
Images/0132_01.png,0132_01.png,silver
Images/0132_02.png,0132_02.png,silver
Images/0132_03.png,0132_03.png,silver
Images/0133_01.png,0133_01.png,silver
Images/0133_02.png,0133_02.png,silver
Images/0134_01.png,0134_01.png,silver
Images/0135_01.png,0135_01.png,silver
Images/0135_02.png,0135_02.png,gold
Images/0135_03.png,0135_03.png,silver
Images/0135_04.png,0135_04.png,silver
Images/0135_05.png,0135_05.png,gold
Images/0136_01.png,0136_01.png,silver
Images/0136_02.png,0136_02.png,silver
Images/0136_03.png,0136_03.png,silver
Images/0137_01.png,0137_01.png,silver
Images/0137_02.png,0137_02.png,silver
Images/0138_01.png,0138_01.png,silver
Images/0139_01.png,0139_01.png,silver
Images/0139_02.png,0139_02.png,silver
Images/0139_03.png,0139_03.png,silver
Images/0140_01.png,0140_01.png,silver
Images/0141_01.png,0141_01.png,silver
Images/0142_01.png,0142_01.png,silver
Images/0142_02.png,0142_02.png,silver
Images/0142_03.png,0142_03.png,silver
Images/0142_04.png,0142_04.png,silver
Images/0142_05.png,0142_05.png,silver
Images/0143_01.png,0143_01.png,silver
Images/0143_02.png,0143_02.png,silver
Images/0144_01.png,0144_01.png,silver
Images/0145_01.png,0145_01.png,silver
Images/0145_02.png,0145_02.png,silver
Images/0146_01.png,0146_01.png,silver
Images/0146_02.png,0146_02.png,silver
Images/0146_03.png,0146_03.png,silver
Images/0146_04.png,0146_04.png,silver
Images/0147_01.png,0147_01.png,silver
Images/0147_02.png,0147_02.png,silver
Images/0147_03.png,0147_03.png,silver
Images/0147_04.png,0147_04.png,silver
Images/0148_01.png,0148_01.png,silver
Images/0148_02.png,0148_02.png,gold
Images/0148_03.png,0148_03.png,silver
Images/0148_04.png,0148_04.png,gold
Images/0149_01.png,0149_01.png,gold
Images/0149_02.png,0149_02.png,silver
Images/0149_03.png,0149_03.png,silver
Images/0150_01.png,0150_01.png,silver
Images/0150_02.png,0150_02.png,silver
Images/0150_03.png,0150_03.png,gold
Images/0150_04.png,0150_04.png,silver
Images/0151_01.png,0151_01.png,silver
Images/0151_02.png,0151_02.png,silver
Images/0151_03.png,0151_03.png,silver
Images/0151_04.png,0151_04.png,silver
Images/0151_05.png,0151_05.png,gold
Images/0152_01.png,0152_01.png,silver
Images/0152_02.png,0152_02.png,silver
Images/0153_01.png,0153_01.png,silver
Images/0153_02.png,0153_02.png,silver
Images/0153_03.png,0153_03.png,gold
Images/0154_01.png,0154_01.png,silver
Images/0155_01.png,0155_01.png,silver
Images/0155_02.png,0155_02.png,gold
Images/0156_01.png,0156_01.png,silver
Images/0156_02.png,0156_02.png,silver
Images/0156_03.png,0156_03.png,gold
Images/0156_04.png,0156_04.png,silver
Images/0157_01.png,0157_01.png,silver
Images/0157_02.png,0157_02.png,silver
Images/0158_01.png,0158_01.png,silver
Images/0159_01.png,0159_01.png,silver
Images/0160_01.png,0160_01.png,silver
Images/0160_02.png,0160_02.png,silver
Images/0161_01.png,0161_01.png,silver
Images/0162_01.png,0162_01.png,silver
Images/0162_02.png,0162_02.png,gold
Images/0163_01.png,0163_01.png,gold
Images/0163_02.png,0163_02.png,gold
Images/0163_03.png,0163_03.png,silver
Images/0164_01.png,0164_01.png,silver
Images/0164_02.png,0164_02.png,silver
Images/0164_03.png,0164_03.png,silver
Images/0165_01.png,0165_01.png,silver
Images/0166_01.png,0166_01.png,silver
Images/0166_02.png,0166_02.png,gold
Images/0167_01.png,0167_01.png,gold
Images/0168_01.png,0168_01.png,silver
Images/0168_02.png,0168_02.png,silver
Images/0168_03.png,0168_03.png,silver
Images/0168_04.png,0168_04.png,silver
Images/0168_05.png,0168_05.png,silver
Images/0168_06.png,0168_06.png,silver
Images/0169_01.png,0169_01.png,silver
Images/0169_02.png,0169_02.png,silver
Images/0169_03.png,0169_03.png,silver
Images/0169_04.png,0169_04.png,silver
Images/0169_05.png,0169_05.png,gold
Images/0169_06.png,0169_06.png,silver
Images/0170_01.png,0170_01.png,silver
Images/0170_02.png,0170_02.png,silver
Images/0170_03.png,0170_03.png,silver
Images/0170_04.png,0170_04.png,silver
Images/0171_01.png,0171_01.png,silver
Images/0171_02.png,0171_02.png,silver
Images/0172_01.png,0172_01.png,silver
Images/0172_02.png,0172_02.png,silver
Images/0172_03.png,0172_03.png,silver
Images/0172_04.png,0172_04.png,silver
Images/0172_05.png,0172_05.png,silver
Images/0172_06.png,0172_06.png,silver
Images/0173_01.png,0173_01.png,gold
Images/0173_02.png,0173_02.png,silver
Images/0173_03.png,0173_03.png,silver
Images/0173_04.png,0173_04.png,silver
Images/0173_05.png,0173_05.png,silver
Images/0173_06.png,0173_06.png,silver
Images/0174_01.png,0174_01.png,gold
Images/0174_02.png,0174_02.png,silver
Images/0174_03.png,0174_03.png,silver
Images/0175_01.png,0175_01.png,silver
Images/0175_02.png,0175_02.png,silver
Images/0175_03.png,0175_03.png,silver
Images/0175_04.png,0175_04.png,gold
Images/0175_05.png,0175_05.png,silver
Images/0176_01.png,0176_01.png,silver
Images/0176_02.png,0176_02.png,silver
Images/0176_03.png,0176_03.png,gold
Images/0176_04.png,0176_04.png,silver
Images/0177_01.png,0177_01.png,silver
Images/0177_02.png,0177_02.png,silver
Images/0177_03.png,0177_03.png,silver
Images/0178_01.png,0178_01.png,silver
Images/0179_01.png,0179_01.png,silver
Images/0179_02.png,0179_02.png,silver
Images/0180_01.png,0180_01.png,silver
Images/0180_02.png,0180_02.png,silver
Images/0181_01.png,0181_01.png,silver
Images/0181_02.png,0181_02.png,silver
Images/0181_03.png,0181_03.png,silver
Images/0182_01.png,0182_01.png,silver
Images/0182_02.png,0182_02.png,silver
Images/0182_03.png,0182_03.png,gold
Images/0182_04.png,0182_04.png,silver
Images/0183_01.png,0183_01.png,silver
Images/0183_02.png,0183_02.png,gold
Images/0184_01.png,0184_01.png,gold
Images/0184_02.png,0184_02.png,gold
Images/0185_01.png,0185_01.png,silver
Images/0186_01.png,0186_01.png,silver
Images/0186_02.png,0186_02.png,silver
Images/0187_01.png,0187_01.png,silver
Images/0187_02.png,0187_02.png,silver
Images/0188_01.png,0188_01.png,gold
Images/0189_01.png,0189_01.png,gold
Images/0189_02.png,0189_02.png,silver
Images/0190_01.png,0190_01.png,silver
Images/0190_02.png,0190_02.png,silver
Images/0190_03.png,0190_03.png,silver
Images/0190_04.png,0190_04.png,silver
Images/0190_05.png,0190_05.png,silver
Images/0190_06.png,0190_06.png,silver
Images/0190_07.png,0190_07.png,silver
Images/0190_08.png,0190_08.png,silver
Images/0191_01.png,0191_01.png,silver
Images/0192_01.png,0192_01.png,silver
Images/0192_02.png,0192_02.png,silver
Images/0193_01.png,0193_01.png,silver
Images/0194_01.png,0194_01.png,silver
Images/0194_02.png,0194_02.png,silver
Images/0194_03.png,0194_03.png,silver
Images/0194_04.png,0194_04.png,silver
Images/0194_05.png,0194_05.png,gold
Images/0195_01.png,0195_01.png,silver
Images/0195_02.png,0195_02.png,silver
Images/0195_03.png,0195_03.png,silver
Images/0195_04.png,0195_04.png,silver
Images/0195_05.png,0195_05.png,silver
Images/0196_01.png,0196_01.png,silver
Images/0197_01.png,0197_01.png,silver
Images/0197_02.png,0197_02.png,silver
Images/0197_03.png,0197_03.png,silver
Images/0197_04.png,0197_04.png,silver
Images/198_01.png,198_01.png,silver
Images/199_01.png,199_01.png,gold
Images/200_01.png,200_01.png,silver
Images/200_02.png,200_02.png,gold
Images/200_03.png,200_03.png,silver
Images/200_04.png,200_04.png,silver
Images/200_05.png,200_05.png,silver
Images/201_01.png,201_01.png,silver
Images/201_02.png,201_02.png,silver
Images/201_03.png,201_03.png,gold
Images/201_04.png,201_04.png,silver
Images/201_05.png,201_05.png,silver
Images/201_06.png,201_06.png,silver
Images/202_01.png,202_01.png,silver
Images/202_02.png,202_02.png,silver
Images/202_03.png,202_03.png,silver
Images/202_04.png,202_04.png,silver
Images/202_05.png,202_05.png,silver
Images/202_06.png,202_06.png,silver
Images/202_07.png,202_07.png,silver
Images/202_08.png,202_08.png,silver
Images/203_01.png,203_01.png,silver
Images/203_02.png,203_02.png,silver
Images/203_03.png,203_03.png,gold
Images/203_04.png,203_04.png,silver
Images/204_01.png,204_01.png,silver
Images/204_02.png,204_02.png,silver
Images/204_03.png,204_03.png,silver
Images/204_04.png,204_04.png,silver
Images/204_05.png,204_05.png,gold
Images/204_06.png,204_06.png,silver
Images/205_01.png,205_01.png,gold
Images/205_02.png,205_02.png,silver
Images/206_01.png,206_01.png,silver
Images/206_02.png,206_02.png,silver
Images/207_01.png,207_01.png,silver
Images/207_02.png,207_02.png,silver
Images/208_01.png,208_01.png,silver
Images/208_02.png,208_02.png,silver
Images/208_03.png,208_03.png,silver
Images/208_04.png,208_04.png,silver
Images/208_05.png,208_05.png,silver
Images/208_06.png,208_06.png,silver
Images/209_01.png,209_01.png,gold
Images/209_02.png,209_02.png,silver
Images/210_01.png,210_01.png,silver
Images/210_02.png,210_02.png,silver
Images/210_03.png,210_03.png,silver
Images/210_04.png,210_04.png,silver
Images/210_05.png,210_05.png,silver
Images/210_06.png,210_06.png,silver
Images/211_01.png,211_01.png,gold
Images/211_02.png,211_02.png,silver
Images/211_03.png,211_03.png,silver
Images/211_04.png,211_04.png,silver
Images/211_05.png,211_05.png,silver
Images/211_06.png,211_06.png,silver
Images/212_01.png,212_01.png,gold
Images/212_02.png,212_02.png,gold
Images/212_03.png,212_03.png,silver
Images/212_04.png,212_04.png,silver
Images/212_05.png,212_05.png,silver
Images/212_06.png,212_06.png,silver
Images/212_07.png,212_07.png,silver
Images/213_01.png,213_01.png,silver
Images/213_02.png,213_02.png,gold
Images/214_01.png,214_01.png,silver
Images/214_02.png,214_02.png,silver
Images/214_03.png,214_03.png,silver
Images/214_04.png,214_04.png,silver
Images/215_01.png,215_01.png,gold
Images/215_02.png,215_02.png,silver
Images/215_03.png,215_03.png,gold
Images/215_04.png,215_04.png,silver
Images/215_05.png,215_05.png,silver
Images/216_01.png,216_01.png,silver
Images/216_02.png,216_02.png,silver
Images/216_03.png,216_03.png,gold
Images/216_04.png,216_04.png,silver
Images/217_01.png,217_01.png,silver
Images/217_02.png,217_02.png,silver
Images/218_01.png,218_01.png,silver
Images/218_02.png,218_02.png,silver
Images/218_03.png,218_03.png,silver
Images/218_04.png,218_04.png,silver
Images/219_01.png,219_01.png,silver
Images/220_01.png,220_01.png,silver
Images/220_02.png,220_02.png,silver
Images/221_01.png,221_01.png,silver
Images/221_02.png,221_02.png,silver
Images/221_03.png,221_03.png,silver
Images/221_04.png,221_04.png,silver
Images/221_05.png,221_05.png,silver
Images/221_06.png,221_06.png,gold
Images/221_07.png,221_07.png,gold
Images/221_08.png,221_08.png,silver
Images/221_09.png,221_09.png,silver
Images/232_01.png,232_01.png,silver
Images/232_02.png,232_02.png,silver
Images/232_03.png,232_03.png,silver
Images/233_01.png,233_01.png,silver
Images/234_01.png,234_01.png,silver
Images/234_02.png,234_02.png,silver
Images/235_01.png,235_01.png,silver
Images/235_02.png,235_02.png,silver
Images/236_01.png,236_01.png,silver
Images/237_01.png,237_01.png,silver
Images/237_02.png,237_02.png,silver
Images/237_03.png,237_03.png,silver
Images/237_04.png,237_04.png,gold
Images/237_05.png,237_05.png,silver
Images/237_06.png,237_06.png,silver
Images/238_01.png,238_01.png,silver
Images/239_01.png,239_01.png,silver
Images/240_01.png,240_01.png,silver
Images/240_02.png,240_02.png,silver
Images/240_03.png,240_03.png,silver
Images/241_01.png,241_01.png,silver
Images/241_02.png,241_02.png,silver
Images/241_03.png,241_03.png,silver
Images/241_04.png,241_04.png,silver
Images/241_05.png,241_05.png,silver
Images/242_01.png,242_01.png,silver
Images/242_02.png,242_02.png,silver
Images/243_01.png,243_01.png,gold
Images/244_01.png,244_01.png,silver
Images/244_02.png,244_02.png,silver
Images/245_01.png,245_01.png,silver
Images/246_01.png,246_01.png,silver
Images/247_01.png,247_01.png,silver
Images/247_02.png,247_02.png,silver
Images/247_03.png,247_03.png,silver
Images/247_04.png,247_04.png,silver
Images/248_01.png,248_01.png,silver
Images/248_02.png,248_02.png,silver
Images/248_03.png,248_03.png,silver
Images/249_01.png,249_01.png,silver
Images/250_01.png,250_01.png,silver
Images/250_02.png,250_02.png,silver
Images/251_01.png,251_01.png,gold
Images/252_01.png,252_01.png,silver
Images/252_02.png,252_02.png,silver
Images/253_01.png,253_01.png,silver
Images/254_01.png,254_01.png,silver
Images/255_01.png,255_01.png,gold
Images/255_02.png,255_02.png,gold
Images/256_01.png,256_01.png,silver
Images/256_02.png,256_02.png,silver
Images/256_03.png,256_03.png,silver
Images/256_04.png,256_04.png,silver
Images/257_01.png,257_01.png,silver
Images/257_02.png,257_02.png,gold
Images/257_03.png,257_03.png,silver
Images/257_04.png,257_04.png,silver
Images/257_05.png,257_05.png,silver
